FR0003500008;30/06/97;2884.51;2896.71;2858.26;2858.26;0
FR0003500008;01/07/97;2866.10;2944.04;2866.04;2944.04;0
FR0003500008;02/07/97;2947.56;2986.09;2879.63;2909.45;0
FR0003500008;03/07/97;2926.46;2949.72;2908.44;2936.98;0
FR0003500008;04/07/97;2926.50;2946.76;2913.24;2934.48;0
FR0003500008;07/07/97;2917.74;2955.17;2917.74;2947.66;0
FR0003500008;08/07/97;2948.73;2952.46;2917.31;2929.81;0
FR0003500008;09/07/97;2946.54;2978.64;2942.15;2950.56;0
FR0003500008;10/07/97;2928.46;2954.41;2914.89;2929.09;0
FR0003500008;11/07/97;2937.55;2946.09;2928.38;2941.59;0
FR0003500008;15/07/97;2944.29;2965.31;2935.52;2950.70;0
FR0003500008;16/07/97;2969.77;2998.28;2968.63;2988.01;0
FR0003500008;17/07/97;3006.05;3006.54;2958.53;2958.59;0
FR0003500008;18/07/97;2941.88;2941.91;2843.41;2876.69;0
FR0003500008;21/07/97;2854.11;2879.19;2830.68;2874.12;0
FR0003500008;22/07/97;2901.74;2923.45;2891.22;2921.13;0
FR0003500008;23/07/97;2984.55;3026.99;2984.31;3003.53;0
FR0003500008;24/07/97;3015.05;3024.67;2969.13;2973.53;0
FR0003500008;25/07/97;3011.05;3030.62;2987.46;3025.94;0
FR0003500008;28/07/97;3026.35;3044.24;3017.91;3022.20;0
FR0003500008;29/07/97;3016.36;3042.33;3015.15;3023.63;0
FR0003500008;30/07/97;3052.64;3075.93;3047.18;3069.30;0
FR0003500008;31/07/97;3089.64;3107.31;3065.17;3075.67;0
FR0003500008;01/08/97;3097.19;3097.19;3024.06;3049.44;0
FR0003500008;04/08/97;3061.21;3061.21;2980.60;2992.41;0
FR0003500008;05/08/97;3011.91;3017.07;2959.75;2984.10;0
FR0003500008;06/08/97;2981.76;3043.35;2963.25;3037.09;0
FR0003500008;07/08/97;3069.54;3077.90;3046.40;3056.34;0
FR0003500008;08/08/97;3045.86;3045.86;2981.10;2996.27;0
FR0003500008;11/08/97;2964.49;3004.56;2953.63;2983.44;0
FR0003500008;12/08/97;3009.91;3012.97;2982.94;2998.57;0
FR0003500008;13/08/97;2965.45;2982.97;2911.97;2924.04;0
FR0003500008;14/08/97;2930.44;2933.05;2910.05;2921.84;0
FR0003500008;18/08/97;2846.00;2884.89;2822.79;2870.13;0
FR0003500008;19/08/97;2914.78;2936.88;2888.29;2936.16;0
FR0003500008;20/08/97;2976.99;2981.53;2958.25;2979.27;0
FR0003500008;21/08/97;2987.95;2992.56;2950.98;2957.23;0
FR0003500008;22/08/97;2925.36;2948.67;2877.26;2904.23;0
FR0003500008;25/08/97;2935.25;2935.52;2876.24;2898.57;0
FR0003500008;26/08/97;2902.67;2912.82;2836.20;2869.26;0
FR0003500008;27/08/97;2847.58;2899.47;2838.56;2871.70;0
FR0003500008;28/08/97;2895.52;2896.74;2809.61;2828.41;0
FR0003500008;29/08/97;2797.89;2804.40;2764.10;2770.49;0
FR0003500008;01/09/97;2796.39;2814.62;2781.39;2805.84;0
FR0003500008;02/09/97;2830.44;2921.55;2817.26;2921.15;0
FR0003500008;03/09/97;2955.32;2958.78;2898.68;2917.92;0
FR0003500008;04/09/97;2876.86;2943.52;2876.86;2926.99;0
FR0003500008;05/09/97;2931.77;2966.02;2918.00;2924.51;0
FR0003500008;08/09/97;2917.41;2947.29;2909.90;2940.89;0
FR0003500008;09/09/97;2936.01;2942.98;2901.95;2919.72;0
FR0003500008;10/09/97;2920.10;2928.08;2864.35;2874.57;0
FR0003500008;11/09/97;2848.20;2863.46;2829.46;2843.60;0
FR0003500008;12/09/97;2852.28;2917.32;2827.99;2834.07;0
FR0003500008;15/09/97;2872.44;2902.38;2842.93;2898.62;0
FR0003500008;16/09/97;2885.22;2949.19;2878.80;2940.55;0
FR0003500008;17/09/97;2967.65;2976.21;2936.20;2944.00;0
FR0003500008;18/09/97;2943.51;2990.72;2932.05;2978.37;0
FR0003500008;19/09/97;2985.08;2997.04;2960.55;2977.18;0
FR0003500008;22/09/97;2991.06;3025.81;2990.18;3017.45;0
FR0003500008;23/09/97;2997.16;3014.02;2978.34;2997.23;0
FR0003500008;24/09/97;2983.89;3027.61;2983.89;3023.77;0
FR0003500008;25/09/97;3018.61;3027.90;3003.44;3005.38;0
FR0003500008;26/09/97;2980.32;3004.27;2971.97;2985.63;0
FR0003500008;29/09/97;2972.86;2995.37;2954.06;2988.96;0
FR0003500008;30/09/97;3004.99;3020.87;3000.97;3008.26;0
FR0003500008;01/10/97;2999.12;3062.06;2982.02;3054.93;0
FR0003500008;02/10/97;3051.71;3073.53;3047.74;3052.07;0
FR0003500008;03/10/97;3067.07;3114.00;3060.40;3094.01;0
FR0003500008;06/10/97;3074.87;3108.04;3069.33;3077.98;0
FR0003500008;07/10/97;3078.37;3095.68;3030.33;3064.42;0
FR0003500008;08/10/97;3080.55;3082.99;3007.98;3024.08;0
FR0003500008;09/10/97;3002.21;3029.29;2927.51;2960.65;0
FR0003500008;10/10/97;2945.06;2957.56;2906.81;2955.11;0
FR0003500008;13/10/97;2969.86;3007.15;2969.86;3000.98;0
FR0003500008;14/10/97;2994.64;3011.13;2975.13;3005.54;0
FR0003500008;15/10/97;2976.57;2992.16;2956.88;2992.16;0
FR0003500008;16/10/97;2960.93;2993.30;2955.88;2992.87;0
FR0003500008;17/10/97;2954.79;2965.00;2939.36;2958.02;0
FR0003500008;20/10/97;2937.66;2959.28;2927.74;2946.71;0
FR0003500008;21/10/97;2958.71;2992.42;2949.98;2990.12;0
FR0003500008;22/10/97;3002.20;3019.04;2958.06;2958.06;0
FR0003500008;23/10/97;2890.47;2925.30;2827.17;2856.87;0
FR0003500008;24/10/97;2865.91;2900.81;2834.91;2849.03;0
FR0003500008;27/10/97;2804.69;2811.17;2734.25;2769.64;0
FR0003500008;28/10/97;2478.53;2654.09;2475.01;2651.33;0
FR0003500008;29/10/97;2792.54;2818.00;2728.25;2818.00;0
FR0003500008;30/10/97;2754.84;2767.90;2681.50;2739.47;0
FR0003500008;31/10/97;2775.46;2776.13;2715.53;2739.30;0
FR0003500008;03/11/97;2746.02;2814.23;2746.02;2787.96;0
FR0003500008;04/11/97;2773.09;2794.66;2764.17;2774.90;0
FR0003500008;05/11/97;2810.65;2851.55;2806.51;2822.42;0
FR0003500008;06/11/97;2773.91;2810.46;2771.16;2781.82;0
FR0003500008;07/11/97;2733.41;2733.41;2674.18;2699.71;0
FR0003500008;12/11/97;2688.84;2700.96;2649.51;2696.60;0
FR0003500008;13/11/97;2691.55;2712.23;2681.75;2700.66;0
FR0003500008;14/11/97;2735.89;2751.38;2691.87;2696.04;0
FR0003500008;17/11/97;2772.09;2779.55;2760.11;2772.99;0
FR0003500008;18/11/97;2787.18;2793.58;2762.58;2782.61;0
FR0003500008;19/11/97;2752.98;2792.31;2752.98;2790.56;0
FR0003500008;20/11/97;2801.32;2826.66;2800.90;2821.19;0
FR0003500008;21/11/97;2846.13;2876.33;2837.24;2861.70;0
FR0003500008;24/11/97;2837.24;2841.01;2788.99;2802.48;0
FR0003500008;25/11/97;2799.69;2817.73;2784.27;2786.26;0
