FR0003500008;28/06/05;4167.56;4195.73;4165.19;4194.33;2996042
FR0003500008;29/06/05;4211.78;4245.36;4207.36;4231.88;4401073
FR0003500008;30/06/05;4225.54;4254.80;4223.68;4229.35;4243607
FR0003500008;01/07/05;4224.66;4269.62;4220.75;4269.62;2982478
FR0003500008;04/07/05;4276.71;4276.71;4258.56;4264.60;2131759
FR0003500008;05/07/05;4264.00;4265.25;4231.93;4252.75;3147712
FR0003500008;06/07/05;4272.64;4292.07;4264.00;4279.95;3640441
FR0003500008;07/07/05;4269.56;4269.67;4089.27;4220.62;9483219
FR0003500008;08/07/05;4264.71;4300.31;4252.07;4300.31;4246262
FR0003500008;11/07/05;4317.90;4332.99;4313.99;4321.56;3574364
FR0003500008;12/07/05;4319.86;4330.52;4293.67;4313.78;3782732
FR0003500008;13/07/05;4318.06;4346.11;4316.15;4343.62;3713925
FR0003500008;14/07/05;4352.08;4389.49;4348.45;4370.88;3769825
FR0003500008;15/07/05;4369.96;4383.94;4361.77;4373.77;3445468
FR0003500008;18/07/05;4381.19;4388.70;4357.50;4363.47;2552897
FR0003500008;19/07/05;4367.25;4424.25;4367.25;4424.25;7031912
FR0003500008;20/07/05;4421.21;4435.29;4402.16;4418.39;4499149
FR0003500008;21/07/05;4435.20;4465.90;4403.57;4425.66;6144941
FR0003500008;22/07/05;4420.39;4434.11;4396.62;4415.52;3967415
FR0003500008;25/07/05;4423.23;4431.65;4403.02;4422.12;3145227
FR0003500008;26/07/05;4424.19;4445.15;4414.59;4420.78;3429845
FR0003500008;27/07/05;4435.73;4449.35;4428.66;4433.13;3379079
FR0003500008;28/07/05;4455.78;4472.17;4451.32;4462.26;4500649
FR0003500008;29/07/05;4473.31;4483.47;4440.32;4451.74;4123295
FR0003500008;01/08/05;4457.49;4478.72;4448.24;4456.87;2653524
FR0003500008;02/08/05;4459.89;4503.33;4457.22;4503.33;2845908
FR0003500008;03/08/05;4501.05;4503.74;4474.71;4495.48;3776917
FR0003500008;04/08/05;4471.54;4485.51;4444.63;4458.97;3875026
FR0003500008;05/08/05;4438.49;4466.97;4421.70;4421.70;3609382
FR0003500008;08/08/05;4437.15;4462.01;4433.02;4441.01;2195647
FR0003500008;09/08/05;4445.75;4491.69;4436.59;4491.69;3390503
FR0003500008;10/08/05;4501.70;4527.11;4501.70;4527.11;3780294
FR0003500008;11/08/05;4513.13;4522.90;4489.66;4509.10;3050663
FR0003500008;12/08/05;4496.39;4510.40;4467.60;4476.48;2429470
FR0003500008;15/08/05;4470.41;4485.63;4462.55;4466.58;1351475
FR0003500008;16/08/05;4483.86;4490.53;4441.55;4444.57;2712770
FR0003500008;17/08/05;4433.85;4443.27;4410.46;4439.63;2918367
FR0003500008;18/08/05;4436.62;4441.85;4406.02;4430.07;2803430
FR0003500008;19/08/05;4433.56;4489.36;4431.27;4487.90;3064007
FR0003500008;22/08/05;4491.76;4498.04;4478.61;4485.94;2004928
FR0003500008;23/08/05;4471.87;4472.46;4436.56;4436.56;2702721
FR0003500008;24/08/05;4428.16;4431.70;4401.20;4424.43;3455288
FR0003500008;25/08/05;4396.71;4396.71;4369.21;4378.51;3332484
FR0003500008;26/08/05;4380.14;4392.75;4342.70;4342.70;2786306
FR0003500008;29/08/05;4319.93;4364.24;4313.34;4361.27;1996640
FR0003500008;30/08/05;4373.60;4381.68;4356.66;4356.66;2828531
FR0003500008;31/08/05;4362.09;4400.00;4356.72;4399.36;5287731
FR0003500008;01/09/05;4423.70;4437.86;4407.64;4424.15;4378205
FR0003500008;02/09/05;4414.25;4432.60;4392.74;4404.95;3750881
FR0003500008;05/09/05;4404.81;4431.63;4404.81;4430.09;2402140
FR0003500008;06/09/05;4437.71;4472.55;4433.73;4472.55;3955069
FR0003500008;07/09/05;4489.83;4497.42;4476.05;4486.19;4501846
FR0003500008;08/09/05;4478.17;4485.85;4453.40;4465.94;4164836
FR0003500008;09/09/05;4473.40;4495.25;4473.40;4491.68;3187033
FR0003500008;12/09/05;4504.86;4517.62;4489.71;4491.82;3405452
FR0003500008;13/09/05;4493.18;4498.46;4453.41;4453.41;4312991
FR0003500008;14/09/05;4460.17;4478.77;4454.34;4470.43;3613893
FR0003500008;15/09/05;4461.33;4495.20;4459.27;4479.39;3641235
FR0003500008;16/09/05;4479.33;4526.93;4476.27;4509.49;5241199
FR0003500008;19/09/05;4486.21;4522.96;4463.06;4505.68;3313822
FR0003500008;20/09/05;4516.18;4536.99;4514.83;4531.80;4328521
FR0003500008;21/09/05;4497.93;4514.49;4466.23;4468.06;4773103
FR0003500008;22/09/05;4454.77;4462.58;4424.20;4448.15;4778566
FR0003500008;23/09/05;4458.82;4477.20;4452.42;4477.20;3503042
FR0003500008;26/09/05;4510.40;4566.92;4510.40;4566.92;4982815
FR0003500008;27/09/05;4556.05;4562.54;4537.31;4546.80;3545374
FR0003500008;28/09/05;4563.40;4602.42;4563.40;4599.63;4523085
FR0003500008;29/09/05;4598.73;4607.43;4576.02;4578.86;3162920
FR0003500008;30/09/05;4618.90;4620.85;4586.03;4600.02;3513446
FR0003500008;03/10/05;4610.01;4631.59;4608.10;4622.54;3234203
FR0003500008;04/10/05;4624.44;4651.11;4607.43;4650.24;4051556
FR0003500008;05/10/05;4619.40;4625.25;4594.11;4594.11;4801229
FR0003500008;06/10/05;4546.29;4552.07;4519.65;4536.90;5980028
FR0003500008;07/10/05;4521.43;4551.69;4514.74;4528.79;4135334
FR0003500008;10/10/05;4544.05;4561.52;4528.90;4536.22;3004314
FR0003500008;11/10/05;4536.09;4570.49;4535.92;4549.68;3728278
FR0003500008;12/10/05;4530.19;4543.96;4509.63;4515.05;3545938
FR0003500008;13/10/05;4500.73;4513.31;4452.20;4470.13;4364493
FR0003500008;14/10/05;4456.49;4500.06;4445.83;4482.13;5008199
FR0003500008;17/10/05;4498.51;4507.35;4485.14;4489.21;3445110
FR0003500008;18/10/05;4494.99;4502.01;4452.90;4461.14;4151916
FR0003500008;19/10/05;4418.37;4431.04;4373.05;4375.09;5624696
FR0003500008;20/10/05;4436.54;4445.32;4383.75;4390.66;4300113
FR0003500008;21/10/05;4354.39;4391.21;4354.39;4366.52;3973075
FR0003500008;24/10/05;4371.95;4421.97;4362.74;4421.97;2918299
FR0003500008;25/10/05;4440.72;4441.75;4396.99;4396.99;3797211
FR0003500008;26/10/05;4400.82;4433.48;4392.60;4412.70;3786153
FR0003500008;27/10/05;4375.75;4383.53;4329.46;4336.41;5177718
FR0003500008;28/10/05;4320.30;4348.20;4288.15;4326.71;4409266
FR0003500008;31/10/05;4373.04;4436.45;4373.04;4436.45;3948706
FR0003500008;01/11/05;4432.91;4450.12;4421.75;4434.75;3350426
FR0003500008;02/11/05;4424.08;4449.12;4398.64;4429.65;4178080
FR0003500008;03/11/05;4454.57;4502.16;4449.03;4502.02;4640588
FR0003500008;04/11/05;4497.27;4506.27;4476.42;4498.70;4124724
