FR0003500008;28/06/91;1764.59;1767.83;1734.45;1747.62;0
FR0003500008;01/07/91;1767.72;1772.86;1761.24;1772.81;0
FR0003500008;02/07/91;1761.86;1761.86;1743.92;1750.47;0
FR0003500008;03/07/91;1733.07;1739.71;1713.91;1718.02;0
FR0003500008;04/07/91;1726.14;1734.36;1704.80;1708.05;0
FR0003500008;05/07/91;1705.19;1723.14;1697.08;1723.14;0
FR0003500008;08/07/91;1709.01;1715.46;1697.55;1714.30;0
FR0003500008;09/07/91;1732.28;1735.71;1722.94;1734.45;0
FR0003500008;10/07/91;1736.43;1757.38;1734.87;1757.38;0
FR0003500008;11/07/91;1755.13;1763.68;1747.96;1754.03;0
FR0003500008;12/07/91;1761.65;1764.82;1751.45;1754.29;0
FR0003500008;15/07/91;1753.00;1760.37;1746.94;1759.77;0
FR0003500008;16/07/91;1762.38;1770.21;1751.95;1755.51;0
FR0003500008;17/07/91;1753.77;1758.11;1745.05;1758.11;0
FR0003500008;18/07/91;1752.27;1757.91;1746.72;1757.54;0
FR0003500008;19/07/91;1761.83;1765.75;1759.45;1763.54;0
FR0003500008;22/07/91;1757.70;1764.72;1751.97;1762.78;0
FR0003500008;23/07/91;1761.60;1775.79;1761.41;1768.93;0
FR0003500008;24/07/91;1770.44;1785.80;1770.44;1778.07;0
FR0003500008;25/07/91;1773.96;1782.63;1773.50;1780.01;0
FR0003500008;26/07/91;1778.31;1780.80;1759.80;1767.66;0
FR0003500008;29/07/91;1759.50;1760.53;1754.47;1757.90;0
FR0003500008;30/07/91;1759.83;1760.82;1751.04;1756.59;0
FR0003500008;31/07/91;1752.96;1757.21;1741.08;1754.73;0
FR0003500008;01/08/91;1762.06;1769.82;1760.47;1766.81;0
FR0003500008;02/08/91;1764.70;1777.41;1760.99;1766.52;0
FR0003500008;05/08/91;1766.11;1768.52;1760.84;1762.22;0
FR0003500008;06/08/91;1755.30;1760.25;1752.45;1759.53;0
FR0003500008;07/08/91;1769.89;1786.66;1767.93;1782.44;0
FR0003500008;08/08/91;1779.81;1789.72;1779.68;1789.50;0
FR0003500008;09/08/91;1783.68;1788.07;1779.65;1783.54;0
FR0003500008;12/08/91;1778.81;1781.80;1771.44;1780.38;0
FR0003500008;13/08/91;1785.96;1810.07;1785.27;1808.84;0
FR0003500008;14/08/91;1807.46;1820.31;1806.95;1820.31;0
FR0003500008;19/08/91;1723.81;1723.81;1663.28;1687.54;0
FR0003500008;20/08/91;1712.57;1731.50;1704.39;1725.57;0
FR0003500008;21/08/91;1739.46;1793.03;1738.50;1792.87;0
FR0003500008;22/08/91;1804.91;1828.19;1796.97;1819.13;0
FR0003500008;23/08/91;1823.90;1838.50;1822.48;1833.45;0
FR0003500008;26/08/91;1836.67;1855.75;1836.05;1853.38;0
FR0003500008;27/08/91;1849.08;1854.11;1839.35;1849.67;0
FR0003500008;28/08/91;1845.82;1858.81;1845.16;1851.83;0
FR0003500008;29/08/91;1862.47;1867.63;1854.01;1857.74;0
FR0003500008;30/08/91;1854.73;1864.26;1843.94;1864.26;0
FR0003500008;02/09/91;1859.86;1870.26;1859.33;1863.52;0
FR0003500008;03/09/91;1873.33;1878.52;1867.75;1873.18;0
FR0003500008;04/09/91;1861.21;1868.84;1856.34;1860.82;0
FR0003500008;05/09/91;1854.70;1868.67;1854.70;1868.67;0
FR0003500008;06/09/91;1870.52;1874.98;1859.18;1860.39;0
FR0003500008;09/09/91;1860.78;1860.78;1851.22;1855.88;0
FR0003500008;10/09/91;1849.06;1849.43;1838.04;1840.47;0
FR0003500008;11/09/91;1841.08;1845.58;1838.26;1842.56;0
FR0003500008;12/09/91;1845.11;1861.83;1844.58;1861.17;0
FR0003500008;13/09/91;1872.98;1889.95;1867.83;1876.19;0
FR0003500008;16/09/91;1870.58;1887.56;1868.90;1878.26;0
FR0003500008;17/09/91;1883.57;1890.50;1875.66;1878.42;0
FR0003500008;18/09/91;1874.45;1882.76;1863.67;1869.41;0
FR0003500008;19/09/91;1866.73;1882.37;1859.40;1880.36;0
FR0003500008;20/09/91;1878.77;1890.65;1874.51;1885.49;0
FR0003500008;23/09/91;1894.16;1897.26;1884.99;1888.35;0
FR0003500008;24/09/91;1883.03;1889.44;1877.52;1885.23;0
FR0003500008;25/09/91;1890.53;1893.35;1875.48;1877.93;0
FR0003500008;26/09/91;1871.13;1878.79;1865.84;1876.49;0
FR0003500008;27/09/91;1873.16;1888.14;1867.81;1883.80;0
FR0003500008;30/09/91;1882.58;1887.39;1874.97;1880.59;0
FR0003500008;01/10/91;1887.97;1892.37;1884.41;1887.37;0
FR0003500008;02/10/91;1885.25;1887.16;1873.90;1878.25;0
FR0003500008;03/10/91;1870.05;1870.51;1859.08;1867.11;0
FR0003500008;04/10/91;1851.19;1855.69;1843.95;1851.91;0
FR0003500008;07/10/91;1843.29;1844.77;1836.17;1843.58;0
FR0003500008;08/10/91;1842.93;1851.48;1842.52;1848.11;0
FR0003500008;09/10/91;1849.24;1849.24;1832.92;1843.43;0
FR0003500008;10/10/91;1839.05;1848.42;1838.86;1843.64;0
FR0003500008;11/10/91;1851.67;1852.16;1831.54;1833.82;0
FR0003500008;14/10/91;1834.17;1837.72;1827.25;1833.38;0
