FR0003500008;28/06/95;1866.90;1875.02;1857.78;1865.45;0
FR0003500008;29/06/95;1868.79;1882.97;1857.74;1861.90;0
FR0003500008;30/06/95;1852.12;1862.81;1850.74;1858.82;0
FR0003500008;03/07/95;1858.71;1881.88;1856.46;1879.68;0
FR0003500008;04/07/95;1894.51;1895.86;1886.32;1889.44;0
FR0003500008;05/07/95;1894.85;1909.99;1889.07;1907.76;0
FR0003500008;06/07/95;1910.57;1911.14;1884.03;1889.49;0
FR0003500008;07/07/95;1922.41;1952.95;1922.41;1950.80;0
FR0003500008;10/07/95;1950.96;1956.43;1943.44;1949.39;0
FR0003500008;11/07/95;1942.47;1972.62;1929.50;1961.32;0
FR0003500008;12/07/95;1950.61;1967.14;1947.98;1961.66;0
FR0003500008;13/07/95;1969.04;1969.04;1941.86;1948.32;0
FR0003500008;17/07/95;1947.28;1962.95;1947.28;1951.50;0
FR0003500008;18/07/95;1947.99;1947.99;1923.16;1928.99;0
FR0003500008;19/07/95;1915.76;1934.03;1914.87;1931.18;0
FR0003500008;20/07/95;1913.03;1922.75;1901.62;1905.94;0
FR0003500008;21/07/95;1919.84;1924.13;1902.17;1908.85;0
FR0003500008;24/07/95;1906.88;1937.91;1905.91;1929.56;0
FR0003500008;25/07/95;1941.97;1946.53;1933.68;1941.34;0
FR0003500008;26/07/95;1954.64;1955.47;1939.19;1942.53;0
FR0003500008;27/07/95;1938.73;1953.15;1937.21;1947.88;0
FR0003500008;28/07/95;1947.70;1951.94;1926.48;1932.78;0
FR0003500008;31/07/95;1933.46;1937.24;1915.03;1920.04;0
FR0003500008;01/08/95;1929.70;1930.32;1917.25;1917.81;0
FR0003500008;02/08/95;1935.16;1964.67;1931.43;1960.03;0
FR0003500008;03/08/95;1951.88;1962.14;1943.47;1950.83;0
FR0003500008;04/08/95;1955.90;1963.70;1951.82;1957.08;0
FR0003500008;07/08/95;1960.92;1963.37;1942.52;1950.37;0
FR0003500008;08/08/95;1953.22;1962.90;1951.64;1954.66;0
FR0003500008;09/08/95;1948.71;1955.15;1941.55;1943.74;0
FR0003500008;10/08/95;1944.59;1950.98;1931.04;1949.22;0
FR0003500008;11/08/95;1950.62;1957.33;1942.66;1946.21;0
FR0003500008;16/08/95;1959.78;1974.52;1959.78;1970.37;0
FR0003500008;17/08/95;1976.57;1985.72;1966.25;1967.27;0
