FR0003500008;28/06/07;5995.87;6006.31;5976.23;6006.31;6668026
FR0003500008;29/06/07;6031.74;6054.93;5976.95;6054.93;6860855
FR0003500008;02/07/07;6021.10;6040.33;6011.38;6026.95;5307170
FR0003500008;03/07/07;6074.12;6083.99;6065.11;6069.84;6510450
FR0003500008;04/07/07;6080.86;6104.57;6079.54;6098.08;4246423
FR0003500008;05/07/07;6113.23;6115.09;6053.73;6059.53;5828979
FR0003500008;06/07/07;6061.20;6102.69;6059.60;6102.69;4905134
FR0003500008;09/07/07;6118.63;6133.12;6097.78;6104.66;5381055
FR0003500008;10/07/07;6104.13;6126.24;6005.47;6019.22;7545585
FR0003500008;11/07/07;5969.91;6010.25;5936.90;6001.09;7563913
FR0003500008;12/07/07;6026.89;6103.05;5989.44;6103.05;7354962
FR0003500008;13/07/07;6156.16;6156.16;6105.21;6117.96;5976312
FR0003500008;16/07/07;6131.74;6132.29;6101.55;6125.60;4862050
FR0003500008;17/07/07;6106.61;6114.42;6061.78;6099.21;5543178
FR0003500008;18/07/07;6040.65;6062.14;5995.97;5995.97;5994446
FR0003500008;19/07/07;6047.48;6078.86;6027.19;6065.50;5095218
FR0003500008;20/07/07;6050.45;6076.26;5952.22;5957.16;6752154
FR0003500008;23/07/07;5936.28;6009.16;5929.75;6009.16;4776290
FR0003500008;24/07/07;5991.84;6006.52;5897.94;5907.47;6267047
FR0003500008;25/07/07;5885.67;5904.63;5804.17;5837.11;7559816
FR0003500008;26/07/07;5864.00;5867.51;5675.05;5675.05;9810556
FR0003500008;27/07/07;5626.92;5721.83;5608.28;5643.96;9760093
FR0003500008;30/07/07;5649.05;5684.57;5612.36;5646.36;7365955
FR0003500008;31/07/07;5701.52;5754.00;5691.21;5751.08;8678871
FR0003500008;01/08/07;5622.11;5701.21;5561.87;5654.30;9121231
FR0003500008;02/08/07;5704.34;5720.17;5661.09;5682.07;7923706
FR0003500008;03/08/07;5704.56;5704.56;5583.83;5597.89;5960066
FR0003500008;06/08/07;5532.59;5573.22;5516.65;5532.99;6619078
FR0003500008;07/08/07;5610.63;5627.28;5579.19;5620.40;7422830
FR0003500008;08/08/07;5671.33;5766.20;5652.52;5749.29;9142359
FR0003500008;09/08/07;5742.05;5742.05;5562.94;5624.78;10537752
FR0003500008;10/08/07;5518.21;5558.94;5434.93;5448.63;11027040
FR0003500008;13/08/07;5512.93;5576.89;5495.22;5569.28;7208321
FR0003500008;14/08/07;5513.06;5574.37;5463.39;5478.66;6369456
FR0003500008;15/08/07;5407.99;5450.93;5378.41;5442.72;7023399
FR0003500008;16/08/07;5338.74;5344.17;5263.15;5265.47;8825917
FR0003500008;17/08/07;5256.86;5450.35;5217.70;5363.63;12037101
FR0003500008;20/08/07;5428.67;5447.61;5390.06;5399.38;5953946
FR0003500008;21/08/07;5413.03;5445.50;5345.08;5418.78;5659214
FR0003500008;22/08/07;5451.10;5531.86;5448.52;5518.17;6221265
FR0003500008;23/08/07;5575.98;5596.16;5523.33;5523.33;5594890
FR0003500008;24/08/07;5491.20;5578.88;5491.20;5569.38;4277444
FR0003500008;27/08/07;5598.73;5617.79;5584.84;5590.54;2867610
FR0003500008;28/08/07;5579.82;5579.82;5462.93;5474.17;5186341
FR0003500008;29/08/07;5441.52;5520.02;5425.90;5520.02;5962557
FR0003500008;30/08/07;5584.01;5604.85;5521.10;5592.53;6867882
FR0003500008;31/08/07;5634.07;5686.47;5618.85;5662.70;7202074
